year,week,home_team,away_team,winner
2016,16,Cleveland Browns,San Diego Chargers,Browns
2016,16,Jacksonville Jaguars,Tennessee Titans,Jaguars
2016,16,Chicago Bears,Washington Redskins,Redskins
2016,16,Oakland Raiders,Indianapolis Colts,Raiders
2016,16,Los Angeles Rams,San Francisco 49ers,49ers
2016,16,New Orleans Saints,Tampa Bay Buccaneers,Saints
2016,16,Seattle Seahawks,Arizona Cardinals,Cardinals
2016,16,Houston Texans,Cincinnati Bengals,Texans
2016,16,Pittsburgh Steelers,Baltimore Ravens,Steelers
2016,16,Kansas City Chiefs,Denver Broncos,Chiefs
2016,16,Dallas Cowboys,Detroit Lions,Cowboys
2016,17,Pittsburgh Steelers,Cleveland Browns,Steelers
2016,17,Minnesota Vikings,Chicago Bears,Vikings
2016,17,Tennessee Titans,Houston Texans,Titans
2016,17,Indianapolis Colts,Jacksonville Jaguars,Colts
2016,17,Cincinnati Bengals,Baltimore Ravens,Bengals
2016,17,Philadelphia Eagles,Dallas Cowboys,Eagles
2016,17,Tampa Bay Buccaneers,Carolina Panthers,Bucaneers
2016,17,Miami Dolphins,New England Patriots,Patriots
2016,17,New York Jets,Buffalo Bills,Jets
2016,17,Denver Broncos,Oakland Raiders,Broncos
2016,17,San Diego Chargers,Kansas City Chiefs,Chiefs
2016,17,Atlanta Falcons,New Orleans Saints,Falcons
2016,17,Washington Redskins,New York Giants,Giants
2016,17,San Francisco 49ers,Seattle Seahawks,Seahawks
2016,17,Los Angeles Rams,Arizona Cardinals,Cardinals
2016,17,Detroit Lions,Green Bay Packers,Packers
2016,WildCard,Houston Texans,Oakland Raiders,Texans
2016,WildCard,Seattle Seahawks,Detroit Lions,Seahawks
2016,WildCard,Pittsburgh Steelers,Miami Dolphins,Steelers
2016,WildCard,Green Bay Packers,New York Giants,Packers
2016,Division,Atlanta Falcons,Seattle Seahawks,Falcons
2016,Division,New England Patriots,Houston Texans,Patriots
2016,Division,Dallas Cowboys,Green Bay Packers,Packers
2016,Division,Kansas City Chiefs,Pittsburgh Steelers,Steelers
2016,ConfChamp,Atlanta Falcons,Green Bay Packers,Falcons
2016,ConfChamp,New England Patriots,Pittsburgh Steelers,Patriots
2016,SuperBowl,New England Patriots,Atlanta Falcons,Patriots
2017,1,New England Patriots,Kansas City Chiefs,Chiefs
2017,1,Tennessee Titans,Oakland Raiders,Raiders
2017,1,Chicago Bears,Atlanta Falcons,Falcons
2017,1,Buffalo Bills,New York Jets,Bills
2017,1,Cleveland Browns,Pittsburgh Steelers,Steelers
2017,1,Cincinnati Bengals,Baltimore Ravens,Ravens
2017,1,Washington Redskins,Philadelphia Eagles,Eagles
2017,1,Detroit Lions,Arizona Cardinals,Lions
2017,1,Houston Texans,Jacksonville Jaguars,Jaguars
2017,1,Los Angeles Rams,Indianapolis Colts,Rams
2017,1,San Francisco 49ers,Carolina Panthers,Panthers
2017,1,Green Bay Packers,Seattle Seahawks,Packers
2017,1,Dallas Cowboys,New York Giants,Cowboys
2017,1,Minnesota Vikings,New Orleans Saints,Vikings
2017,1,Denver Broncos,Los Angeles Chargers,Broncos
2017,2,Cincinnati Bengals,Houston Texans,Texans
2017,2,Kansas City Chiefs,Philadelphia Eagles,Chiefs
2017,2,Indianapolis Colts,Arizona Cardinals,Cardinals
2017,2,Carolina Panthers,Buffalo Bills,Panthers
2017,2,New Orleans Saints,New England Patriots,Patriots
2017,2,Pittsburgh Steelers,Minnesota Vikings,Steelers
2017,2,Tampa Bay Buccaneers,Chicago Bears,Bucaneers
2017,2,Baltimore Ravens,Cleveland Browns,Ravens
2017,2,Jacksonville Jaguars,Tennessee Titans,Titans
2017,2,Los Angeles Chargers,Miami Dolphins,Dolphins
2017,2,Oakland Raiders,New York Jets,Raiders
2017,2,Seattle Seahawks,San Francisco 49ers,Seahawks
2017,2,Denver Broncos,Dallas Cowboys,Broncos
2017,2,Los Angeles Rams,Washington Redskins,Redskins
2017,2,Atlanta Falcons,Green Bay Packers,Falcons
2017,2,New York Giants,Detroit Lions,Lions
2017,3,San Francisco 49ers,Los Angeles Rams,Rams
2017,3,Jacksonville Jaguars,Baltimore Ravens,Jaguars
2017,3,New York Jets,Miami Dolphins,Jets
2017,3,Indianapolis Colts,Cleveland Browns,Colts
2017,3,New England Patriots,Houston Texans,Patriots
2017,3,Philadelphia Eagles,New York Giants,Eagles
2017,3,Detroit Lions,Atlanta Falcons,Falcons
2017,3,Buffalo Bills,Denver Broncos,Bills
2017,3,Minnesota Vikings,Tampa Bay Buccaneers,Vikings
2017,3,Chicago Bears,Pittsburgh Steelers,Bears
2017,3,Carolina Panthers,New Orleans Saints,Saints
2017,3,Tennessee Titans,Seattle Seahawks,Titans
2017,3,Green Bay Packers,Cincinnati Bengals,Packers
2017,3,Los Angeles Chargers,Kansas City Chiefs,Chiefs
2017,3,Washington Redskins,Oakland Raiders,Redskins
2017,3,Arizona Cardinals,Dallas Cowboys,Cowboys
2017,4,Green Bay Packers,Chicago Bears,Packers
2017,4,Miami Dolphins,New Orleans Saints,Saints
2017,4,New England Patriots,Carolina Panthers,Panthers
2017,4,Houston Texans,Tennessee Titans,Texans
2017,4,Cleveland Browns,Cincinnati Bengals,Bengals
2017,4,New York Jets,Jacksonville Jaguars,Jets
2017,4,Dallas Cowboys,Los Angeles Rams,Rams
2017,4,Minnesota Vikings,Detroit Lions,Lions
2017,4,Baltimore Ravens,Pittsburgh Steelers,Steelers
2017,4,Atlanta Falcons,Buffalo Bills,Bills
2017,4,Los Angeles Chargers,Philadelphia Eagles,Eagles
2017,4,Arizona Cardinals,San Francisco 49ers,Cardinals
2017,4,Tampa Bay Buccaneers,New York Giants,Bucaneers
2017,4,Denver Broncos,Oakland Raiders,Broncos
2017,4,Seattle Seahawks,Indianapolis Colts,Seahawks
2017,4,Kansas City Chiefs,Washington Redskins,Chiefs
2017,5,Tampa Bay Buccaneers,New England Patriots,Patriots
2017,5,Miami Dolphins,Tennessee Titans,Dolphins
2017,5,Indianapolis Colts,San Francisco 49ers,Colts
2017,5,Cincinnati Bengals,Buffalo Bills,Bengals
2017,5,Cleveland Browns,New York Jets,Jets
2017,5,Detroit Lions,Carolina Panthers,Panthers
2017,5,Philadelphia Eagles,Arizona Cardinals,Eagles
2017,5,Pittsburgh Steelers,Jacksonville Jaguars,Jaguars
2017,5,New York Giants,Los Angeles Chargers,Chargers
2017,5,Oakland Raiders,Baltimore Ravens,Ravens
2017,5,Los Angeles Rams,Seattle Seahawks,Seahawks
2017,5,Dallas Cowboys,Green Bay Packers,Packers
2017,5,Houston Texans,Kansas City Chiefs,Chiefs
2017,5,Chicago Bears,Minnesota Vikings,Vikings
2017,6,Carolina Panthers,Philadelphia Eagles,Eagles
2017,6,Atlanta Falcons,Miami Dolphins,Dolphins
2017,6,Minnesota Vikings,Green Bay Packers,Vikings
2017,6,New York Jets,New England Patriots,Patriots
2017,6,Houston Texans,Cleveland Browns,Texans
2017,6,Baltimore Ravens,Chicago Bears,Bears
2017,6,New Orleans Saints,Detroit Lions,Saints
2017,6,Washington Redskins,San Francisco 49ers,Redskins
2017,6,Jacksonville Jaguars,Los Angeles Rams,Rams
2017,6,Arizona Cardinals,Tampa Bay Buccaneers,Cardinals
2017,6,Kansas City Chiefs,Pittsburgh Steelers,Steelers
2017,6,Oakland Raiders,Los Angeles Chargers,Chargers
2017,6,Denver Broncos,New York Giants,Giants
2017,6,Tennessee Titans,Indianapolis Colts,Titans
2017,7,Oakland Raiders,Kansas City Chiefs,Raiders
2017,7,Buffalo Bills,Tampa Bay Buccaneers,Bills
2017,7,Miami Dolphins,New York Jets,Dolphins
2017,7,Minnesota Vikings,Baltimore Ravens,Vikings
2017,7,Chicago Bears,Carolina Panthers,Bears
2017,7,Los Angeles Rams,Arizona Cardinals,Rams
2017,7,Green Bay Packers,New Orleans Saints,Saints
2017,7,Indianapolis Colts,Jacksonville Jaguars,Jaguars
2017,7,Cleveland Browns,Tennessee Titans,Titans
2017,7,San Francisco 49ers,Dallas Cowboys,Cowboys
2017,7,Pittsburgh Steelers,Cincinnati Bengals,Steelers
2017,7,Los Angeles Chargers,Denver Broncos,Chargers
2017,7,New York Giants,Seattle Seahawks,Seahawks
2017,7,New England Patriots,Atlanta Falcons,Patriots
2017,7,Philadelphia Eagles,Washington Redskins,Eagles
2017,8,Baltimore Ravens,Miami Dolphins,Ravens
2017,8,Cleveland Browns,Minnesota Vikings,Vikings
2017,8,Buffalo Bills,Oakland Raiders,Bills
2017,8,New York Jets,Atlanta Falcons,Falcons
2017,8,Cincinnati Bengals,Indianapolis Colts,Bengals
2017,8,New Orleans Saints,Chicago Bears,Saints
2017,8,Tampa Bay Buccaneers,Carolina Panthers,Panthers
2017,8,Philadelphia Eagles,San Francisco 49ers,Eagles
2017,8,New England Patriots,Los Angeles Chargers,Patriots
2017,8,Seattle Seahawks,Houston Texans,Seahawks
2017,8,Washington Redskins,Dallas Cowboys,Cowboys
2017,8,Detroit Lions,Pittsburgh Steelers,Steelers
2017,8,Kansas City Chiefs,Denver Broncos,Chiefs
2017,9,New York Jets,Buffalo Bills,Jets
2017,9,Carolina Panthers,Atlanta Falcons,Panthers
2017,9,Jacksonville Jaguars,Cincinnati Bengals,Jaguars
2017,9,Philadelphia Eagles,Denver Broncos,Eagles
2017,9,New York Giants,Los Angeles Rams,Rams
2017,9,Tennessee Titans,Baltimore Ravens,Titans
2017,9,New Orleans Saints,Tampa Bay Buccaneers,Saints
2017,9,Houston Texans,Indianapolis Colts,Colts
2017,9,Seattle Seahawks,Washington Redskins,Redskins
2017,9,San Francisco 49ers,Arizona Cardinals,Cardinals
2017,9,Dallas Cowboys,Kansas City Chiefs,Cowboys
2017,9,Miami Dolphins,Oakland Raiders,Raiders
2017,9,Green Bay Packers,Detroit Lions,Lions
2017,10,Arizona Cardinals,Seattle Seahawks,Seahawks
2017,10,Buffalo Bills,New Orleans Saints,Saints
2017,10,Chicago Bears,Green Bay Packers,Packers
2017,10,Jacksonville Jaguars,Los Angeles Chargers,Jaguars
2017,10,Washington Redskins,Minnesota Vikings,Vikings
2017,10,Detroit Lions,Cleveland Browns,Lions
2017,10,Tennessee Titans,Cincinnati Bengals,Titans
2017,10,Indianapolis Colts,Pittsburgh Steelers,Steelers
2017,10,Tampa Bay Buccaneers,New York Jets,Bucaneers
2017,10,Los Angeles Rams,Houston Texans,Rams
2017,10,Atlanta Falcons,Dallas Cowboys,Falcons
2017,10,San Francisco 49ers,New York Giants,49ers
2017,10,Denver Broncos,New England Patriots,Patriots
2017,10,Carolina Panthers,Miami Dolphins,Panthers
2017,11,Pittsburgh Steelers,Tennessee Titans,Steelers
2017,11,New Orleans Saints,Washington Redskins,Saints
2017,11,Houston Texans,Arizona Cardinals,Texans
2017,11,Miami Dolphins,Tampa Bay Buccaneers,Bucaneers
2017,11,Chicago Bears,Detroit Lions,Lions
2017,11,Minnesota Vikings,Los Angeles Rams,Vikings
2017,11,New York Giants,Kansas City Chiefs,Giants
2017,11,Green Bay Packers,Baltimore Ravens,Ravens
2017,11,Cleveland Browns,Jacksonville Jaguars,Jaguars
2017,11,Los Angeles Chargers,Buffalo Bills,Chargers
2017,11,Oakland Raiders,New England Patriots,Patriots
2017,11,Denver Broncos,Cincinnati Bengals,Bengals
2017,11,Dallas Cowboys,Philadelphia Eagles,Eagles
2017,11,Seattle Seahawks,Atlanta Falcons,Falcons
2017,12,Detroit Lions,Minnesota Vikings,Vikings
2017,12,Dallas Cowboys,Los Angeles Chargers,Chargers
2017,12,Washington Redskins,New York Giants,Redskins
2017,12,Cincinnati Bengals,Cleveland Browns,Bengals
2017,12,Indianapolis Colts,Tennessee Titans,Titans
2017,12,New England Patriots,Miami Dolphins,Patriots
2017,12,Kansas City Chiefs,Buffalo Bills,Bills
2017,12,Philadelphia Eagles,Chicago Bears,Eagles
2017,12,Atlanta Falcons,Tampa Bay Buccaneers,Falcons
2017,12,New York Jets,Carolina Panthers,Panthers
2017,12,San Francisco 49ers,Seattle Seahawks,Seahawks
2017,12,Los Angeles Rams,New Orleans Saints,Rams
2017,12,Arizona Cardinals,Jacksonville Jaguars,Cardinals
2017,12,Oakland Raiders,Denver Broncos,Raiders
2017,12,Pittsburgh Steelers,Green Bay Packers,Steelers
2017,12,Baltimore Ravens,Houston Texans,Ravens
2017,13,Dallas Cowboys,Washington Redskins,Cowboys
2017,13,Buffalo Bills,New England Patriots,Patriots
2017,13,New York Jets,Kansas City Chiefs,Jets
2017,13,Baltimore Ravens,Detroit Lions,Ravens
2017,13,Chicago Bears,San Francisco 49ers,49ers
2017,13,Atlanta Falcons,Minnesota Vikings,Vikings
2017,13,Miami Dolphins,Denver Broncos,Dolphins
2017,13,Green Bay Packers,Tampa Bay Buccaneers,Packers
2017,13,Jacksonville Jaguars,Indianapolis Colts,Jaguars
2017,13,Tennessee Titans,Houston Texans,Titans
2017,13,Los Angeles Chargers,Cleveland Browns,Chargers
2017,13,New Orleans Saints,Carolina Panthers,Saints
2017,13,Oakland Raiders,New York Giants,Raiders
2017,13,Arizona Cardinals,Los Angeles Rams,Rams
2017,13,Seattle Seahawks,Philadelphia Eagles,Seahawks
2017,13,Cincinnati Bengals,Pittsburgh Steelers,Steelers
2017,14,Atlanta Falcons,New Orleans Saints,Falcons
2017,14,Houston Texans,San Francisco 49ers,49ers
2017,14,Buffalo Bills,Indianapolis Colts,Bills
2017,14,Kansas City Chiefs,Oakland Raiders,Chiefs
2017,14,Cleveland Browns,Green Bay Packers,Packers
2017,14,Tampa Bay Buccaneers,Detroit Lions,Lions
2017,14,Cincinnati Bengals,Chicago Bears,Bears
2017,14,Carolina Panthers,Minnesota Vikings,Panthers
2017,14,New York Giants,Dallas Cowboys,Cowboys
2017,14,Denver Broncos,New York Jets,Broncos
2017,14,Los Angeles Chargers,Washington Redskins,Chargers
2017,14,Arizona Cardinals,Tennessee Titans,Cardinals
2017,14,Los Angeles Rams,Philadelphia Eagles,Eagles
2017,14,Jacksonville Jaguars,Seattle Seahawks,Jaguars
2017,14,Pittsburgh Steelers,Baltimore Ravens,Steelers
2017,14,Miami Dolphins,New England Patriots,Dolphins
2017,15,Indianapolis Colts,Denver Broncos,Broncos
2017,15,Detroit Lions,Chicago Bears,Lions
2017,15,Kansas City Chiefs,Los Angeles Chargers,Chiefs
2017,15,Washington Redskins,Arizona Cardinals,Redskins
2017,15,Jacksonville Jaguars,Houston Texans,Jaguars
2017,15,Buffalo Bills,Miami Dolphins,Bills
2017,15,Cleveland Browns,Baltimore Ravens,Ravens
2017,15,New Orleans Saints,New York Jets,Saints
2017,15,Minnesota Vikings,Cincinnati Bengals,Vikings
2017,15,New York Giants,Philadelphia Eagles,Eagles
2017,15,Carolina Panthers,Green Bay Packers,Panthers
2017,15,Seattle Seahawks,Los Angeles Rams,Rams
2017,15,San Francisco 49ers,Tennessee Titans,49ers
2017,15,Pittsburgh Steelers,New England Patriots,Patriots
2017,15,Oakland Raiders,Dallas Cowboys,Cowboys
2017,15,Tampa Bay Buccaneers,Atlanta Falcons,Falcons
2017,16,Baltimore Ravens,Indianapolis Colts,Ravens
2017,16,Green Bay Packers,Minnesota Vikings,Vikings
2017,16,Chicago Bears,Cleveland Browns,Bears
2017,16,New Orleans Saints,Atlanta Falcons,Saints
2017,16,Carolina Panthers,Tampa Bay Buccaneers,Panthers
2017,16,Tennessee Titans,Los Angeles Rams,Rams
2017,16,New York Jets,Los Angeles Chargers,Chargers
2017,16,Washington Redskins,Denver Broncos,Redskins
2017,16,New England Patriots,Buffalo Bills,Patriots
2017,16,Kansas City Chiefs,Miami Dolphins,Chiefs
2017,16,Cincinnati Bengals,Detroit Lions,Bengals
2017,16,San Francisco 49ers,Jacksonville Jaguars,49ers
2017,16,Dallas Cowboys,Seattle Seahawks,Seahawks
2017,16,Arizona Cardinals,New York Giants,Cardinals
2017,16,Houston Texans,Pittsburgh Steelers,Steelers
2017,16,Philadelphia Eagles,Oakland Raiders,Eagles
2017,17,Minnesota Vikings,Chicago Bears,Vikings
2017,17,Indianapolis Colts,Houston Texans,Colts
2017,17,New England Patriots,New York Jets,Patriots
2017,17,Detroit Lions,Green Bay Packers,Lions
2017,17,Philadelphia Eagles,Dallas Cowboys,Cowboys
2017,17,Pittsburgh Steelers,Cleveland Browns,Steelers
2017,17,New York Giants,Washington Redskins,Giants
2017,17,Denver Broncos,Kansas City Chiefs,Chiefs
2017,17,Los Angeles Chargers,Oakland Raiders,Chargers
2017,17,Miami Dolphins,Buffalo Bills,Bills
2017,17,Tennessee Titans,Jacksonville Jaguars,Titans
2017,17,Baltimore Ravens,Cincinnati Bengals,Bengals
2017,17,Atlanta Falcons,Carolina Panthers,Falcons
2017,17,Los Angeles Rams,San Francisco 49ers,49ers
2017,17,Seattle Seahawks,Arizona Cardinals,Cardinals
2017,17,Tampa Bay Buccaneers,New Orleans Saints,Bucaneers
2017,WildCard,Kansas City Chiefs,Tennessee Titans,Titans
2017,WildCard,Los Angeles Rams,Atlanta Falcons,Falcons
2017,WildCard,Jacksonville Jaguars,Buffalo Bills,Jaguars
2017,WildCard,New Orleans Saints,Carolina Panthers,Saints
2017,Division,Philadelphia Eagles,Atlanta Falcons,Eagles
2017,Division,New England Patriots,Tennessee Titans,Patriots
2017,Division,Pittsburgh Steelers,Jacksonville Jaguars,Jaguars
2017,Division,Minnesota Vikings,New Orleans Saints,Vikings
2017,ConfChamp,New England Patriots,Jacksonville Jaguars,Patriots
2017,ConfChamp,Philadelphia Eagles,Minnesota Vikings,Eagles
2017,SuperBowl,Philadelphia Eagles,New England Patriots,Eagles
2018,1,Philadelphia Eagles,Atlanta Falcons,Eagles
2018,1,New Orleans Saints,Tampa Bay Buccaneers,Bucaneers
2018,1,Minnesota Vikings,San Francisco 49ers,Vikings
2018,1,Miami Dolphins,Tennessee Titans,Dolphins
2018,1,New York Giants,Jacksonville Jaguars,Jaguars
2018,1,Cleveland Browns,Pittsburgh Steelers,Steelers
2018,1,New England Patriots,Houston Texans,Patriots
2018,1,Indianapolis Colts,Cincinnati Bengals,Bengals
2018,1,Baltimore Ravens,Buffalo Bills,Ravens
2018,1,Los Angeles Chargers,Kansas City Chiefs,Chiefs
2018,1,Carolina Panthers,Dallas Cowboys,Panthers
2018,1,Arizona Cardinals,Washington Redskins,Redskins
2018,1,Denver Broncos,Seattle Seahawks,Broncos
2018,1,Green Bay Packers,Chicago Bears,Packers
2018,1,Detroit Lions,New York Jets,Jets
2018,1,Oakland Raiders,Los Angeles Rams,Rams
2018,2,Cincinnati Bengals,Baltimore Ravens,Bengals
2018,2,Green Bay Packers,Minnesota Vikings,Vikings
2018,2,Tampa Bay Buccaneers,Philadelphia Eagles,Bucaneers
2018,2,Atlanta Falcons,Carolina Panthers,Falcons
2018,2,Pittsburgh Steelers,Kansas City Chiefs,Chiefs
2018,2,New York Jets,Miami Dolphins,Dolphins
2018,2,New Orleans Saints,Cleveland Browns,Saints
2018,2,Tennessee Titans,Houston Texans,Titans
2018,2,Washington Redskins,Indianapolis Colts,Colts
2018,2,Buffalo Bills,Los Angeles Chargers,Chargers
2018,2,San Francisco 49ers,Detroit Lions,49ers
2018,2,Los Angeles Rams,Arizona Cardinals,Rams
2018,2,Jacksonville Jaguars,New England Patriots,Jaguars
2018,2,Denver Broncos,Oakland Raiders,Broncos
2018,2,Dallas Cowboys,New York Giants,Cowboys
2018,2,Chicago Bears,Seattle Seahawks,Bears
2018,3,Cleveland Browns,New York Jets,Browns
2018,3,Houston Texans,New York Giants,Giants
2018,3,Baltimore Ravens,Denver Broncos,Ravens
2018,3,Philadelphia Eagles,Indianapolis Colts,Eagles
2018,3,Minnesota Vikings,Buffalo Bills,Bills
2018,3,Washington Redskins,Green Bay Packers,Redskins
2018,3,Carolina Panthers,Cincinnati Bengals,Panthers
2018,3,Atlanta Falcons,New Orleans Saints,Saints
2018,3,Kansas City Chiefs,San Francisco 49ers,Chiefs
2018,3,Miami Dolphins,Oakland Raiders,Dolphins
2018,3,Jacksonville Jaguars,Tennessee Titans,Titans
2018,3,Los Angeles Rams,Los Angeles Chargers,Rams
2018,3,Seattle Seahawks,Dallas Cowboys,Seahawks
2018,3,Arizona Cardinals,Chicago Bears,Bears
2018,3,Detroit Lions,New England Patriots,Lions
2018,3,Tampa Bay Buccaneers,Pittsburgh Steelers,Steelers
2018,4,Los Angeles Rams,Minnesota Vikings,Rams
2018,4,New England Patriots,Miami Dolphins,Patriots
2018,4,Jacksonville Jaguars,New York Jets,Jaguars
2018,4,Indianapolis Colts,Houston Texans,Texans
2018,4,Green Bay Packers,Buffalo Bills,Packers
2018,4,Dallas Cowboys,Detroit Lions,Cowboys
2018,4,Chicago Bears,Tampa Bay Buccaneers,Bears
2018,4,Tennessee Titans,Philadelphia Eagles,Titans
2018,4,Atlanta Falcons,Cincinnati Bengals,Bengals
2018,4,Oakland Raiders,Cleveland Browns,Raiders
2018,4,Arizona Cardinals,Seattle Seahawks,Seahawks
2018,4,New York Giants,New Orleans Saints,Saints
2018,4,Los Angeles Chargers,San Francisco 49ers,Chargers
2018,4,Pittsburgh Steelers,Baltimore Ravens,Ravens
2018,4,Denver Broncos,Kansas City Chiefs,Chiefs
2018,5,New England Patriots,Indianapolis Colts,Patriots
2018,5,Carolina Panthers,New York Giants,Panthers
2018,5,Detroit Lions,Green Bay Packers,Lions
2018,5,Cincinnati Bengals,Miami Dolphins,Bengals
2018,5,Pittsburgh Steelers,Atlanta Falcons,Steelers
2018,5,Kansas City Chiefs,Jacksonville Jaguars,Chiefs
2018,5,Cleveland Browns,Baltimore Ravens,Browns
2018,5,New York Jets,Denver Broncos,Jets
2018,5,Buffalo Bills,Tennessee Titans,Bills
2018,5,Los Angeles Chargers,Oakland Raiders,Chargers
2018,5,San Francisco 49ers,Arizona Cardinals,Cardinals
2018,5,Seattle Seahawks,Los Angeles Rams,Rams
2018,5,Philadelphia Eagles,Minnesota Vikings,Vikings
2018,5,Houston Texans,Dallas Cowboys,Texans
2018,5,New Orleans Saints,Washington Redskins,Saints
2018,6,New York Giants,Philadelphia Eagles,Eagles
2018,6,Miami Dolphins,Chicago Bears,Dolphins
2018,6,Washington Redskins,Carolina Panthers,Redskins
2018,6,New York Jets,Indianapolis Colts,Jets
2018,6,Houston Texans,Buffalo Bills,Texans
2018,6,Oakland Raiders,Seattle Seahawks,Seahawks
2018,6,Cincinnati Bengals,Pittsburgh Steelers,Steelers
2018,6,Minnesota Vikings,Arizona Cardinals,Vikings
2018,6,Atlanta Falcons,Tampa Bay Buccaneers,Falcons
2018,6,Cleveland Browns,Los Angeles Chargers,Chargers
2018,6,Denver Broncos,Los Angeles Rams,Rams
2018,6,Tennessee Titans,Baltimore Ravens,Ravens
2018,6,Dallas Cowboys,Jacksonville Jaguars,Cowboys
2018,6,New England Patriots,Kansas City Chiefs,Patriots
2018,6,Green Bay Packers,San Francisco 49ers,Packers
2018,7,Arizona Cardinals,Denver Broncos,Broncos
2018,7,Los Angeles Chargers,Tennessee Titans,Chargers
2018,7,Philadelphia Eagles,Carolina Panthers,Panthers
2018,7,Miami Dolphins,Detroit Lions,Lions
2018,7,Chicago Bears,New England Patriots,Patriots
2018,7,New York Jets,Minnesota Vikings,Vikings
2018,7,Tampa Bay Buccaneers,Cleveland Browns,Bucaneers
2018,7,Indianapolis Colts,Buffalo Bills,Colts
